Time, Projected Occupancy,  num_parked_ios, num_parked_android, num_parked
10/26 08:09 AM,62 %,16,0,16
10/26 08:09 AM,62 %,16,0,16
10/26 08:14 AM,62 %,16,0,16
10/26 08:16 AM,62 %,16,0,16
10/26 08:17 AM,65 %,17,0,17
10/26 08:28 AM,62 %,16,0,16
10/26 08:39 AM,62 %,16,0,16
10/26 08:40 AM,65 %,17,0,17
10/26 09:00 AM,69 %,18,0,18
10/26 09:15 AM,73 %,19,0,19
10/26 09:31 AM,77 %,20,0,20
10/26 09:49 AM,81 %,21,0,21
10/26 09:54 AM,85 %,22,0,22
10/26 10:07 AM,88 %,23,0,23
10/26 10:24 AM,85 %,22,0,22
10/26 11:11 AM,88 %,23,0,23
10/26 11:34 AM,85 %,22,0,22
10/26 11:42 AM,81 %,21,0,21
10/26 11:57 AM,85 %,22,0,22
10/26 12:01 PM,81 %,21,0,21
10/26 12:06 PM,85 %,22,0,22
10/26 12:07 PM,81 %,21,0,21
10/26 12:12 PM,85 %,22,0,22
10/26 12:32 PM,81 %,21,0,21
10/26 12:36 PM,77 %,20,0,20
10/26 12:52 PM,73 %,19,0,19
10/26 12:53 PM,73 %,19,0,19
10/26 01:09 PM,65 %,17,0,17
10/26 01:11 PM,65 %,17,0,17
10/26 01:16 PM,69 %,18,0,18
10/26 01:25 PM,65 %,17,0,17
10/26 01:26 PM,62 %,16,0,16
10/26 01:27 PM,58 %,15,0,15
10/26 01:38 PM,58 %,15,0,15
10/26 01:50 PM,62 %,16,0,16
10/26 01:57 PM,58 %,15,0,15
10/26 02:00 PM,54 %,14,0,14
10/26 02:29 PM,50 %,13,0,13
10/26 03:07 PM,46 %,12,0,12
10/26 03:08 PM,50 %,13,0,13
10/26 03:11 PM,46 %,12,0,12
10/26 03:27 PM,42 %,11,0,11
10/26 03:30 PM,42 %,11,0,11
10/26 03:54 PM,38 %,10,0,10
10/26 03:55 PM,42 %,11,0,11
10/26 03:59 PM,46 %,12,0,12
10/26 04:12 PM,50 %,13,0,13
10/26 04:49 PM,54 %,14,0,14
10/26 05:05 PM,50 %,13,0,13
10/26 05:12 PM,50 %,13,0,13
10/26 05:23 PM,46 %,12,0,12
10/26 06:08 PM,42 %,11,0,11
10/26 06:12 PM,38 %,10,0,10
10/26 06:41 PM,35 %,9,0,9
10/26 06:56 PM,31 %,8,0,8
10/26 07:18 PM,27 %,7,0,7
10/26 08:12 PM,23 %,6,0,6
10/26 10:11 PM,19 %,5,0,5
10/27 07:04 AM,23 %,6,0,6
10/27 07:15 AM,27 %,7,0,7
10/27 07:19 AM,23 %,6,0,6
10/27 07:48 AM,27 %,7,0,7
10/27 07:53 AM,31 %,8,0,8
10/27 08:01 AM,35 %,9,0,9
10/27 08:08 AM,38 %,10,0,10
10/27 08:13 AM,42 %,11,0,11
10/27 08:16 AM,42 %,11,0,11
10/27 08:19 AM,46 %,12,0,12
10/27 08:19 AM,50 %,13,0,13
10/27 08:20 AM,54 %,14,0,14
10/27 08:33 AM,58 %,15,0,15
10/27 08:44 AM,62 %,16,0,16
10/27 08:47 AM,58 %,15,0,15
10/27 08:52 AM,62 %,16,0,16
10/27 08:58 AM,65 %,17,0,17
10/27 09:06 AM,62 %,16,0,16
10/27 09:42 AM,58 %,15,0,15
10/27 09:55 AM,58 %,15,0,15
10/27 10:03 AM,62 %,16,0,16
10/27 10:30 AM,58 %,15,0,15
10/27 11:24 AM,62 %,16,0,16
10/27 11:26 AM,65 %,17,0,17
10/27 11:37 AM,69 %,18,0,18
10/27 11:37 AM,65 %,17,0,17
10/27 11:45 AM,69 %,18,0,18
10/27 11:53 AM,65 %,17,0,17
10/27 11:55 AM,69 %,18,0,18
10/27 11:58 AM,69 %,18,0,18
10/27 12:15 PM,73 %,19,0,19
10/27 12:19 PM,77 %,20,0,20
10/27 12:55 PM,81 %,21,0,21
10/27 01:00 PM,85 %,22,0,22
10/27 01:21 PM,88 %,23,0,23
10/27 01:37 PM,85 %,22,0,22
10/27 01:38 PM,88 %,23,0,23
10/27 01:41 PM,92 %,24,0,24
10/27 01:41 PM,85 %,22,0,22
10/27 02:03 PM,81 %,21,0,21
10/27 02:19 PM,77 %,20,0,20
10/27 02:26 PM,73 %,19,0,19
10/27 02:31 PM,69 %,18,0,18
10/27 02:33 PM,65 %,17,0,17
10/27 02:38 PM,62 %,16,0,16
10/27 02:46 PM,58 %,15,0,15
10/27 02:48 PM,62 %,16,0,16
10/27 03:00 PM,58 %,15,0,15
10/27 03:04 PM,62 %,16,0,16
10/27 03:07 PM,58 %,15,0,15
10/27 03:07 PM,54 %,14,0,14
10/27 03:11 PM,50 %,13,0,13
10/27 03:12 PM,54 %,14,0,14
10/27 03:20 PM,50 %,13,0,13
10/27 03:56 PM,50 %,13,0,13
10/27 04:06 PM,54 %,14,0,14
10/27 04:08 PM,50 %,13,0,13
10/27 04:17 PM,46 %,12,0,12
10/27 04:20 PM,42 %,11,0,11
10/27 04:24 PM,38 %,10,0,10
10/27 04:47 PM,42 %,11,0,11
10/27 05:08 PM,42 %,11,0,11
10/27 05:27 PM,38 %,10,0,10
10/27 05:45 PM,35 %,9,0,9
10/27 06:06 PM,31 %,8,0,8
10/27 06:11 PM,31 %,8,0,8
10/27 06:26 PM,27 %,7,0,7
10/27 06:46 PM,23 %,6,0,6
10/27 06:46 PM,27 %,7,0,7
10/27 07:13 PM,23 %,6,0,6
10/27 07:17 PM,19 %,5,0,5
10/27 07:23 PM,23 %,6,0,6
10/27 07:25 PM,23 %,6,0,6
10/28 07:13 AM,27 %,7,0,7
10/28 07:14 AM,31 %,8,0,8
10/28 07:45 AM,35 %,9,0,9
10/28 07:51 AM,38 %,10,0,10
10/28 07:58 AM,42 %,11,0,11
10/28 08:09 AM,42 %,11,0,11
10/28 08:14 AM,46 %,12,0,12
10/28 08:21 AM,46 %,12,0,12
10/28 08:25 AM,50 %,13,0,13
10/28 08:28 AM,54 %,14,0,14
10/28 08:42 AM,58 %,15,0,15
10/28 09:00 AM,62 %,16,0,16
10/28 09:08 AM,65 %,17,0,17
10/28 09:09 AM,69 %,18,0,18
10/28 09:20 AM,65 %,17,0,17
10/28 09:29 AM,69 %,18,0,18
10/28 09:39 AM,65 %,17,0,17
10/28 09:42 AM,73 %,19,0,19
10/28 10:02 AM,69 %,18,0,18
10/28 10:12 AM,73 %,19,0,19
10/28 10:20 AM,62 %,16,0,16
10/28 11:28 AM,58 %,15,0,15
10/28 11:29 AM,54 %,14,0,14
10/28 11:34 AM,54 %,14,0,14
10/28 11:36 AM,50 %,13,0,13
10/28 11:39 AM,46 %,12,0,12
10/28 11:59 AM,50 %,13,0,13
10/28 12:12 PM,46 %,12,0,12
10/28 12:13 PM,50 %,13,0,13
10/28 12:19 PM,54 %,14,0,14
10/28 12:32 PM,50 %,13,0,13
10/28 12:39 PM,46 %,12,0,12
10/28 01:03 PM,42 %,11,0,11
10/28 01:19 PM,38 %,10,0,10
10/28 01:24 PM,35 %,9,0,9
10/28 01:25 PM,38 %,10,0,10
10/28 01:27 PM,42 %,11,0,11
10/28 01:36 PM,35 %,9,0,9
10/28 02:31 PM,31 %,8,0,8
10/28 02:35 PM,27 %,7,0,7
10/28 03:19 PM,27 %,7,0,7
10/28 03:27 PM,23 %,6,0,6
10/28 03:58 PM,23 %,6,0,6
10/28 04:30 PM,27 %,7,0,7
10/28 04:33 PM,23 %,6,0,6
10/28 04:57 PM,19 %,5,0,5
10/28 05:04 PM,15 %,4,0,4
10/28 05:35 PM,12 %,3,0,3
10/28 05:58 PM,8 %,2,0,2
10/29 07:43 AM,8 %,2,0,2
10/29 04:15 PM,0 %,0,0,0
10/31 07:05 AM,4 %,1,0,1
10/31 07:17 AM,8 %,2,0,2
10/31 07:26 AM,12 %,3,0,3
10/31 07:28 AM,15 %,4,0,4
10/31 07:30 AM,19 %,5,0,5
10/31 07:43 AM,23 %,6,0,6
10/31 07:57 AM,27 %,7,0,7
10/31 08:02 AM,31 %,8,0,8
10/31 08:03 AM,35 %,9,0,9
10/31 08:10 AM,38 %,10,0,10
10/31 08:11 AM,42 %,11,0,11
10/31 08:17 AM,46 %,12,0,12
10/31 08:19 AM,50 %,13,0,13
10/31 08:33 AM,54 %,14,0,14
10/31 08:40 AM,54 %,14,0,14
10/31 08:42 AM,58 %,15,0,15
10/31 08:58 AM,62 %,16,0,16
10/31 09:03 AM,65 %,17,0,17
10/31 09:26 AM,62 %,16,0,16
10/31 09:32 AM,58 %,15,0,15
10/31 09:49 AM,62 %,16,0,16
10/31 09:55 AM,65 %,17,0,17
10/31 09:56 AM,69 %,18,0,18
10/31 10:01 AM,73 %,19,0,19
10/31 10:03 AM,77 %,20,0,20
10/31 10:19 AM,81 %,21,0,21
10/31 10:38 AM,77 %,20,0,20
10/31 11:18 AM,77 %,20,0,20
10/31 11:19 AM,73 %,19,0,19
10/31 11:30 AM,69 %,18,0,18
10/31 11:52 AM,73 %,19,0,19
10/31 12:04 PM,77 %,20,0,20
10/31 12:07 PM,81 %,21,0,21
10/31 12:14 PM,77 %,20,0,20
10/31 12:36 PM,73 %,19,0,19
10/31 12:43 PM,69 %,18,0,18
10/31 12:44 PM,65 %,17,0,17
10/31 01:27 PM,62 %,16,0,16
10/31 01:27 PM,58 %,15,0,15
10/31 01:34 PM,54 %,14,0,14
10/31 01:49 PM,58 %,15,0,15
10/31 02:17 PM,54 %,14,0,14
10/31 02:31 PM,54 %,14,0,14
10/31 02:31 PM,54 %,14,0,14
10/31 02:50 PM,50 %,13,0,13
10/31 03:10 PM,46 %,12,0,12
10/31 03:17 PM,50 %,13,0,13
10/31 03:27 PM,46 %,12,0,12
10/31 03:45 PM,50 %,13,0,13
10/31 04:43 PM,46 %,12,0,12
10/31 04:49 PM,42 %,11,0,11
10/31 05:07 PM,46 %,12,0,12
10/31 05:19 PM,42 %,11,0,11
10/31 05:19 PM,38 %,10,0,10
10/31 05:20 PM,42 %,11,0,11
10/31 05:29 PM,38 %,10,0,10
10/31 06:01 PM,35 %,9,0,9
10/31 06:03 PM,31 %,8,0,8
10/31 06:07 PM,27 %,7,0,7
10/31 07:20 PM,31 %,8,0,8
10/31 08:05 PM,35 %,9,0,9
10/31 08:08 PM,35 %,9,0,9
10/31 09:34 PM,31 %,8,0,8
11/01 07:01 AM,35 %,9,0,9
11/01 07:12 AM,38 %,10,0,10
11/01 07:16 AM,42 %,11,0,11
11/01 07:23 AM,42 %,11,0,11
11/01 07:52 AM,46 %,12,0,12
11/01 07:54 AM,50 %,13,0,13
11/01 08:03 AM,54 %,14,0,14
11/01 08:12 AM,58 %,15,0,15
11/01 08:16 AM,62 %,16,0,16
11/01 08:18 AM,62 %,16,0,16
11/01 08:27 AM,65 %,17,0,17
11/01 08:28 AM,65 %,17,0,17
11/01 08:29 AM,65 %,17,0,17
11/01 08:47 AM,69 %,18,0,18
11/01 08:57 AM,73 %,19,0,19
11/01 09:03 AM,69 %,18,0,18
11/01 09:05 AM,77 %,20,0,20
11/01 09:24 AM,81 %,21,0,21
11/01 09:43 AM,77 %,20,0,20
11/01 10:09 AM,81 %,21,0,21
11/01 10:22 AM,73 %,19,0,19
11/01 10:28 AM,69 %,18,0,18
11/01 10:34 AM,65 %,17,0,17
11/01 11:11 AM,65 %,17,0,17
11/01 11:27 AM,69 %,18,0,18
11/01 11:44 AM,73 %,19,0,19
11/01 12:27 PM,73 %,19,0,19
11/01 12:49 PM,69 %,18,0,18
11/01 12:58 PM,73 %,19,0,19
11/01 01:25 PM,65 %,17,0,17
11/01 01:28 PM,62 %,16,0,16
11/01 01:41 PM,58 %,15,0,15
11/01 01:41 PM,54 %,14,0,14
11/01 02:01 PM,50 %,13,0,13
11/01 02:25 PM,50 %,13,0,13
11/01 02:50 PM,54 %,14,0,14
11/01 02:53 PM,58 %,15,0,15
11/01 02:56 PM,62 %,16,0,16
11/01 02:57 PM,58 %,15,0,15
11/01 02:58 PM,62 %,16,0,16
11/01 03:02 PM,65 %,17,0,17
11/01 03:22 PM,58 %,15,0,15
11/01 03:39 PM,54 %,14,0,14
11/01 04:00 PM,50 %,13,0,13
11/01 04:01 PM,50 %,13,0,13
11/01 04:03 PM,46 %,12,0,12
11/01 04:08 PM,42 %,11,0,11
11/01 04:19 PM,38 %,10,0,10
11/01 04:20 PM,35 %,9,0,9
11/01 04:42 PM,38 %,10,0,10
11/01 04:49 PM,35 %,9,0,9
11/01 05:18 PM,27 %,7,0,7
11/01 05:26 PM,23 %,6,0,6
11/01 05:40 PM,27 %,7,0,7
11/01 05:47 PM,27 %,7,0,7
11/01 05:50 PM,31 %,8,0,8
11/01 06:09 PM,23 %,6,0,6
11/01 06:37 PM,15 %,4,0,4
11/02 06:53 AM,19 %,5,0,5
11/02 07:03 AM,23 %,6,0,6
11/02 07:19 AM,27 %,7,0,7
11/02 07:25 AM,27 %,7,0,7
11/02 07:30 AM,31 %,8,0,8
11/02 07:32 AM,35 %,9,0,9
11/02 07:36 AM,38 %,10,0,10
11/02 07:53 AM,42 %,11,0,11
11/02 07:59 AM,46 %,12,0,12
11/02 08:02 AM,46 %,12,0,12
11/02 08:07 AM,50 %,13,0,13
11/02 08:09 AM,46 %,12,0,12
11/02 08:12 AM,50 %,13,0,13
11/02 08:13 AM,54 %,14,0,14
11/02 08:15 AM,54 %,14,0,14
11/02 08:23 AM,54 %,14,0,14
11/02 08:43 AM,58 %,15,0,15
11/02 08:45 AM,54 %,14,0,14
11/02 09:18 AM,58 %,15,0,15
11/02 09:18 AM,62 %,16,0,16
11/02 09:25 AM,58 %,15,0,15
11/02 09:30 AM,58 %,15,0,15
11/02 09:31 AM,62 %,16,0,16
11/02 09:33 AM,65 %,17,0,17
11/02 09:42 AM,62 %,16,0,16
11/02 09:46 AM,58 %,15,0,15
11/02 09:52 AM,62 %,16,0,16
11/02 09:52 AM,65 %,17,0,17
11/02 10:06 AM,69 %,18,0,18
11/02 10:23 AM,65 %,17,0,17
11/02 11:04 AM,69 %,18,0,18
11/02 11:11 AM,65 %,17,0,17
11/02 11:33 AM,62 %,16,0,16
11/02 11:35 AM,58 %,15,0,15
11/02 11:35 AM,62 %,16,0,16
11/02 11:37 AM,62 %,16,0,16
11/02 11:39 AM,62 %,16,0,16
11/02 12:22 PM,58 %,15,0,15
11/02 12:23 PM,62 %,16,0,16
11/02 12:30 PM,62 %,16,0,16
11/02 12:32 PM,65 %,17,0,17
11/02 12:39 PM,62 %,16,0,16
11/02 12:43 PM,58 %,15,0,15
11/02 01:03 PM,54 %,14,0,14
11/02 01:23 PM,58 %,15,0,15
11/02 01:25 PM,62 %,16,0,16
11/02 01:29 PM,58 %,15,0,15
11/02 01:34 PM,54 %,14,0,14
11/02 01:36 PM,58 %,15,0,15
11/02 01:59 PM,62 %,16,0,16
11/02 02:16 PM,65 %,17,0,17
11/02 02:24 PM,69 %,18,0,18
11/02 02:27 PM,65 %,17,0,17
11/02 02:30 PM,62 %,16,0,16
11/02 02:37 PM,58 %,15,0,15
11/02 02:49 PM,54 %,14,0,14
11/02 02:53 PM,58 %,15,0,15
11/02 03:14 PM,50 %,13,0,13
11/02 03:30 PM,46 %,12,0,12
11/02 04:07 PM,42 %,11,0,11
11/02 05:21 PM,35 %,9,0,9
11/02 06:01 PM,31 %,8,0,8
11/02 06:42 PM,27 %,7,0,7
11/02 07:32 PM,31 %,8,0,8
11/02 07:34 PM,35 %,9,0,9
11/02 07:51 PM,27 %,7,0,7
11/02 07:52 PM,4 %,1,0,1
11/02 08:01 PM,27 %,7,0,7
11/02 08:56 PM,31 %,8,0,8
11/03 07:06 AM,8 %,2,0,2
11/03 07:09 AM,12 %,3,0,3
11/03 07:10 AM,8 %,2,0,2
11/03 07:13 AM,12 %,3,0,3
11/03 07:17 AM,15 %,4,0,4
11/03 07:25 AM,19 %,5,0,5
11/03 07:30 AM,23 %,6,0,6
11/03 07:51 AM,27 %,7,0,7
11/03 07:57 AM,31 %,8,0,8
11/03 08:00 AM,35 %,9,0,9
11/03 08:01 AM,38 %,10,0,10
11/03 08:02 AM,42 %,11,0,11
11/03 08:16 AM,46 %,12,0,12
11/03 08:18 AM,50 %,13,0,13
11/03 08:18 AM,54 %,14,0,14
11/03 08:32 AM,58 %,15,0,15
11/03 08:37 AM,62 %,16,0,16
11/03 08:40 AM,62 %,16,0,16
11/03 08:55 AM,54 %,14,0,14
11/03 09:27 AM,54 %,14,0,14
11/03 09:29 AM,58 %,15,0,15
11/03 09:41 AM,58 %,15,0,15
11/03 09:45 AM,54 %,14,0,14
11/03 09:55 AM,58 %,15,0,15
11/03 10:01 AM,62 %,16,0,16
11/03 10:30 AM,58 %,15,0,15
11/03 11:20 AM,54 %,14,0,14
11/03 11:28 AM,58 %,15,0,15
11/03 11:28 AM,50 %,13,0,13
11/03 11:33 AM,54 %,14,0,14
11/03 11:35 AM,50 %,13,0,13
11/03 11:36 AM,46 %,12,0,12
11/03 11:55 AM,42 %,11,0,11
11/03 12:23 PM,46 %,12,0,12
11/03 12:26 PM,38 %,10,0,10
11/03 12:51 PM,42 %,11,0,11
11/03 12:55 PM,46 %,12,0,12
11/03 01:02 PM,46 %,12,0,12
11/03 01:20 PM,50 %,13,0,13
11/03 01:32 PM,46 %,12,0,12
11/03 01:36 PM,46 %,12,0,12
11/03 02:27 PM,50 %,13,0,13
11/03 02:29 PM,42 %,11,0,11
11/03 02:35 PM,46 %,12,0,12
11/03 02:40 PM,46 %,12,0,12
11/03 02:43 PM,50 %,13,0,13
11/03 02:46 PM,54 %,14,0,14
11/03 02:49 PM,58 %,15,0,15
11/03 02:49 PM,58 %,15,0,15
11/03 03:00 PM,62 %,16,0,16
11/03 03:30 PM,58 %,15,0,15
11/03 03:39 PM,62 %,16,0,16
11/03 03:39 PM,58 %,15,0,15
11/03 03:39 PM,54 %,14,0,14
11/03 03:40 PM,54 %,14,0,14
11/03 03:45 PM,58 %,15,0,15
11/03 04:21 PM,62 %,16,0,16
11/03 04:32 PM,58 %,15,0,15
11/03 05:49 PM,62 %,16,0,16
11/03 05:50 PM,58 %,15,0,15
11/03 06:00 PM,58 %,15,0,15
11/03 06:00 PM,54 %,14,0,14
11/03 06:11 PM,50 %,13,0,13
11/03 06:13 PM,46 %,12,0,12
11/03 06:45 PM,42 %,11,0,11
11/03 06:50 PM,38 %,10,0,10
11/03 06:51 PM,35 %,9,0,9
11/03 07:16 PM,31 %,8,0,8
11/03 07:40 PM,27 %,7,0,7
11/03 08:05 PM,23 %,6,0,6
11/04 07:12 AM,27 %,7,0,7
11/04 07:20 AM,31 %,8,0,8
11/04 07:30 AM,35 %,9,0,9
11/04 08:01 AM,31 %,8,0,8
11/04 08:03 AM,35 %,9,0,9
11/04 08:11 AM,38 %,10,0,10
11/04 08:16 AM,42 %,11,0,11
11/04 08:27 AM,42 %,11,0,11
11/04 08:27 AM,42 %,11,0,11
11/04 08:43 AM,42 %,11,0,11
11/04 08:58 AM,46 %,12,0,12
11/04 09:00 AM,50 %,13,0,13
11/04 09:13 AM,46 %,12,0,12
11/04 09:19 AM,50 %,13,0,13
11/04 09:24 AM,54 %,14,0,14
11/04 09:27 AM,50 %,13,0,13
11/04 09:40 AM,52 %,13,0,13
11/04 10:04 AM,56 %,14,0,14
11/04 10:20 AM,60 %,15,0,15
11/04 10:25 AM,64 %,16,0,16
11/04 10:27 AM,64 %,16,0,16
11/04 10:32 AM,60 %,15,0,15
11/04 10:38 AM,64 %,16,0,16
11/04 10:56 AM,64 %,16,0,16
11/04 11:00 AM,68 %,17,0,17
11/04 11:10 AM,68 %,17,0,17
11/04 11:20 AM,64 %,16,0,16
11/04 11:21 AM,60 %,15,0,15
11/04 11:38 AM,60 %,15,0,15
11/04 11:48 AM,64 %,16,0,16
11/04 12:02 PM,60 %,15,0,15
11/04 12:21 PM,60 %,15,0,15
11/04 12:35 PM,56 %,14,0,14
11/04 12:48 PM,56 %,14,0,14
11/04 12:55 PM,60 %,15,0,15
11/04 01:01 PM,64 %,16,0,16
11/04 01:05 PM,56 %,14,0,14
11/04 02:14 PM,42 %,11,0,11
11/04 03:12 PM,46 %,12,0,12
11/04 03:18 PM,50 %,13,0,13
11/04 03:38 PM,46 %,12,0,12
11/04 03:46 PM,42 %,11,0,11
11/04 03:54 PM,42 %,11,0,11
11/04 04:25 PM,38 %,10,0,10
11/04 05:06 PM,35 %,9,0,9
11/04 05:07 PM,31 %,8,0,8
11/04 05:27 PM,23 %,6,0,6
11/04 05:29 PM,23 %,6,0,6
11/04 05:35 PM,0 %,0,0,0
11/06 03:58 PM,4 %,1,0,1
11/06 06:30 PM,4 %,1,0,1
11/06 06:34 PM,0 %,0,0,0
11/07 07:12 AM,4 %,1,0,1
11/07 07:14 AM,8 %,2,0,2
11/07 07:21 AM,12 %,3,0,3
11/07 07:24 AM,15 %,4,0,4
11/07 07:30 AM,19 %,5,0,5
11/07 07:49 AM,23 %,6,0,6
11/07 08:00 AM,27 %,7,0,7
11/07 08:01 AM,31 %,8,0,8
11/07 08:03 AM,35 %,9,0,9
11/07 08:09 AM,40 %,10,0,10
11/07 08:13 AM,44 %,11,0,11
11/07 08:26 AM,48 %,12,0,12
11/07 08:26 AM,48 %,12,0,12
11/07 08:33 AM,52 %,13,0,13
11/07 08:38 AM,52 %,13,0,13
11/07 08:40 AM,56 %,14,0,14
11/07 08:45 AM,60 %,15,0,15
11/07 08:59 AM,64 %,16,0,16
11/07 09:04 AM,68 %,17,0,17
11/07 09:13 AM,72 %,18,0,18
11/07 09:25 AM,64 %,16,0,16
11/07 09:31 AM,60 %,15,0,15
11/07 10:04 AM,64 %,16,0,16
11/07 10:27 AM,63 %,15,0,15
11/07 11:31 AM,58 %,14,0,14
11/07 11:44 AM,58 %,14,0,14
11/07 11:53 AM,63 %,15,0,15
11/07 12:27 PM,54 %,13,0,13
11/07 12:45 PM,50 %,12,0,12
11/07 01:10 PM,42 %,10,0,10
11/07 01:13 PM,38 %,9,0,9
11/07 01:22 PM,42 %,10,0,10
11/07 01:27 PM,42 %,10,0,10
11/07 01:33 PM,38 %,9,0,9
11/07 02:33 PM,33 %,8,0,8
11/07 02:42 PM,29 %,7,0,7
11/07 03:18 PM,25 %,6,0,6
11/07 03:34 PM,29 %,7,0,7
11/07 03:49 PM,25 %,6,0,6
11/07 04:27 PM,29 %,7,0,7
11/07 04:28 PM,25 %,6,0,6
11/07 04:47 PM,25 %,6,0,6
11/07 05:05 PM,21 %,5,0,5
11/07 05:24 PM,17 %,4,0,4
11/07 05:25 PM,13 %,3,0,3
11/07 05:51 PM,13 %,3,0,3
11/07 07:28 PM,8 %,2,0,2
11/07 07:50 PM,4 %,1,0,1
11/08 07:01 AM,8 %,2,0,2
11/08 07:16 AM,8 %,2,0,2
11/08 07:23 AM,13 %,3,0,3
11/08 07:51 AM,17 %,4,0,4
11/08 08:02 AM,21 %,5,0,5
11/08 08:04 AM,21 %,5,0,5
11/08 08:11 AM,25 %,6,0,6
11/08 08:19 AM,29 %,7,0,7
11/08 08:34 AM,33 %,8,0,8
11/08 08:49 AM,38 %,9,0,9
11/08 08:53 AM,42 %,10,0,10
11/08 08:55 AM,46 %,11,0,11
11/08 09:01 AM,50 %,12,0,12
11/08 09:24 AM,54 %,13,0,13
11/08 09:43 AM,58 %,14,0,14
11/08 09:44 AM,63 %,15,0,15
11/08 09:50 AM,67 %,16,0,16
11/08 09:56 AM,71 %,17,0,17
11/08 10:07 AM,75 %,18,0,18
11/08 10:22 AM,71 %,17,0,17
11/08 10:35 AM,79 %,19,0,19
11/08 10:35 AM,75 %,18,0,18
11/08 11:03 AM,71 %,17,0,17
11/08 12:02 PM,67 %,16,0,16
11/08 12:10 PM,71 %,17,0,17
11/08 12:19 PM,67 %,16,0,16
11/08 12:49 PM,63 %,15,0,15
11/08 12:55 PM,58 %,14,0,14
11/08 01:32 PM,63 %,15,0,15
11/08 01:33 PM,58 %,14,0,14
11/08 01:35 PM,54 %,13,0,13
11/08 01:57 PM,50 %,12,0,12
11/08 02:34 PM,54 %,13,0,13
11/08 02:49 PM,58 %,14,0,14
11/08 02:58 PM,54 %,13,0,13
11/08 03:24 PM,50 %,12,0,12
11/08 03:35 PM,46 %,11,0,11
11/08 03:53 PM,42 %,10,0,10
11/08 04:01 PM,38 %,9,0,9
11/08 04:02 PM,38 %,9,0,9
11/08 04:12 PM,38 %,9,0,9
11/08 04:13 PM,33 %,8,0,8
11/08 04:30 PM,29 %,7,0,7
11/08 05:20 PM,29 %,7,0,7
11/08 05:25 PM,25 %,6,0,6
11/08 05:52 PM,21 %,5,0,5
11/08 06:26 PM,17 %,4,0,4
11/08 06:47 PM,8 %,2,0,2
11/09 06:54 AM,13 %,3,0,3
11/09 07:14 AM,17 %,4,0,4
11/09 07:18 AM,21 %,5,0,5
11/09 07:18 AM,21 %,5,0,5
11/09 07:28 AM,25 %,6,0,6
11/09 07:54 AM,29 %,7,0,7
11/09 07:55 AM,33 %,8,0,8
11/09 08:04 AM,38 %,9,0,9
11/09 08:12 AM,38 %,9,0,9
11/09 08:12 AM,42 %,10,0,10
11/09 08:13 AM,46 %,11,0,11
11/09 08:14 AM,50 %,12,0,12
11/09 08:16 AM,54 %,13,0,13
11/09 08:34 AM,58 %,14,0,14
11/09 08:35 AM,58 %,14,0,14
11/09 08:40 AM,63 %,15,0,15
11/09 08:59 AM,63 %,15,0,15
11/09 09:16 AM,63 %,15,0,15
11/09 10:13 AM,58 %,14,0,14
11/09 10:28 AM,54 %,13,0,13
11/09 11:29 AM,50 %,12,0,12
11/09 11:45 AM,58 %,14,0,14
11/09 12:03 PM,54 %,13,0,13
11/09 12:25 PM,58 %,14,0,14
11/09 12:49 PM,54 %,13,0,13
11/09 12:51 PM,50 %,12,0,12
11/09 12:52 PM,46 %,11,0,11
11/09 01:15 PM,50 %,12,0,12
11/09 01:35 PM,46 %,11,0,11
11/09 01:44 PM,50 %,12,0,12
11/09 01:48 PM,48 %,11,0,11
11/09 03:07 PM,43 %,10,0,10
11/09 04:45 PM,39 %,9,0,9
11/09 04:50 PM,35 %,8,0,8
11/09 05:06 PM,30 %,7,0,7
11/09 05:08 PM,39 %,9,0,9
11/09 05:35 PM,30 %,7,0,7
11/09 06:18 PM,26 %,6,0,6
11/09 06:23 PM,22 %,5,0,5
11/09 07:56 PM,17 %,4,0,4
11/09 08:43 PM,13 %,3,0,3
11/10 06:41 AM,17 %,4,0,4
11/10 07:06 AM,22 %,5,0,5
11/10 07:17 AM,26 %,6,0,6
11/10 07:19 AM,30 %,7,0,7
11/10 07:28 AM,35 %,8,0,8
11/10 07:54 AM,30 %,7,0,7
11/10 07:57 AM,35 %,8,0,8
11/10 07:57 AM,39 %,9,0,9
11/10 07:58 AM,43 %,10,0,10
11/10 08:02 AM,48 %,11,0,11
11/10 08:10 AM,52 %,12,0,12
11/10 08:12 AM,57 %,13,0,13
11/10 08:17 AM,52 %,12,0,12
11/10 08:19 AM,57 %,13,0,13
11/10 08:35 AM,58 %,14,0,14
11/10 08:36 AM,63 %,15,0,15
11/10 09:04 AM,67 %,16,0,16
11/10 09:44 AM,71 %,17,0,17
11/10 10:34 AM,71 %,17,0,17
11/10 10:34 AM,67 %,16,0,16
11/10 11:14 AM,71 %,17,0,17
11/10 11:26 AM,75 %,18,0,18
11/10 11:44 AM,71 %,17,0,17
11/10 12:06 PM,75 %,18,0,18
11/10 12:31 PM,67 %,16,0,16
11/10 12:33 PM,63 %,15,0,15
11/10 12:36 PM,67 %,16,0,16
11/10 12:41 PM,71 %,17,0,17
11/10 12:46 PM,67 %,16,0,16
11/10 12:56 PM,63 %,15,0,15
11/10 01:02 PM,67 %,16,0,16
11/10 01:20 PM,63 %,15,0,15
11/10 01:24 PM,67 %,16,0,16
11/10 01:26 PM,63 %,15,0,15
